Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
724b5b39-b156-30b2-8ca8-c6ce5356d400,ccb716b1-277f-3eff-999f-3ac0df45713a,Mahalia897 Boehm581,F,GENERAL PRACTICE,25 LAFAYETTE ST,MARBLEHEAD,MA,019451939,42.4938348,-70.87382362834484,1,0
1c3bd8a8-9e30-31c4-86b4-08df891fa240,86bbc3aa-e927-3d56-9d77-ab701b4b2926,Tynisha348 Howe413,F,GENERAL PRACTICE,538 ROBESON STREET,FALL RIVER,MA,027205496,41.707225,-71.1432141111111,12,0
d7f51087-96c1-370b-9e00-8c2e241aa748,9ab139f5-d278-31b4-b44e-feffdea65613,Shayla126 White193,F,GENERAL PRACTICE,88 ROUTE 6A 101,SANDWICH,MA,025631866,41.764922,-70.502215,86,0
671467a4-36b5-3594-8b77-926864b1c883,21fa25b9-6842-3a3c-bef2-2eb383ad525e,Patrick786 Langosh790,M,GENERAL PRACTICE,180 LOW ST,NEWBURYPORT,MA,019503519,42.815683050000004,-70.89666045994463,1,0
9262533a-0222-3b9a-b607-94a84f3d8d02,0b5f4cda-f9ae-36a8-a94c-ffbf56f45236,Guadalupe206 Hodkiewicz467,M,GENERAL PRACTICE,210 MARKET ST,NORTH ANDOVER,MA,018451656,42.6839894,-71.1127065,1,0
5022e00e-8d87-3dcd-86c2-46315748a0cf,aade280a-3b90-3e48-9648-91109a964a63,Josef103 Klein929,M,GENERAL PRACTICE,909 SUMNER ST,DARTMOUTH,MA,027473826,41.6332267,-70.9879928,776,0
1cca2490-3ee2-3b41-9baa-c8db9f203b18,6adc9d34-9b73-3285-abb7-56e567f1ba26,Keven605 Wunsch504,M,GENERAL PRACTICE,271 NAHANT RD,NAHANT,MA,019081341,42.42554385,-70.91995214383596,3,0
d79a8528-6188-3fdd-8285-a9a3c6d5961d,981338c4-287c-3621-bc45-8b0b9f1b8922,Rosa195 Caraballo427,F,GENERAL PRACTICE,640 BOLTON ST,MARLBOROUGH,MA,017523999,42.3658183,-71.55914630258509,393,0
f8a34ec9-776a-3893-bd6a-5ace6b777e2f,96e9e829-0b71-3ad3-8b41-60e25b5d47d7,Doyle959 Crooks415,M,GENERAL PRACTICE,111 ORIENT AVE,EAST BOSTON,MA,021281006,42.39055278090538,-71.00587148689957,3,0
189f3031-0835-3dcc-894f-a3dc4e91e3dd,e59fb2d5-508c-38c6-af2e-21d8216dd2b0,Nicholle822 Fisher429,F,GENERAL PRACTICE,759 CHESTNUT ST,WARE,MA,010821625,42.256476,-72.237482,415,0
6a2c41d8-e5f5-3901-9e4a-b5b97106323e,1e8b3677-a601-3afa-8a48-a978d873c271,Xavier983 Jakubowski832,M,GENERAL PRACTICE,444 HARRISON AVE,BOSTON,MA,021182404,42.3432437,-71.0644988,25,0
8f46c98d-9136-3c81-853b-e6b74d8c7e5d,7a3b8310-02eb-3c47-aa1b-3f55b3ed9de9,Lauretta754 Dare640,F,GENERAL PRACTICE,6 HATFIELD ST,NORTHAMPTON,MA,010602545,42.333172950000005,-72.6566355591273,21,0
f30d6a00-6f37-379c-a0a8-ac194e060a95,ecadbc11-930c-3903-b706-f8ef4bc9089e,Earlene410 Baumbach677,F,GENERAL PRACTICE,780 CHESTNUT ST,SPRINGFIELD,MA,011031109,42.1211633,-72.60614164702717,29,0
0fc504b6-026e-382c-94a7-d303207beacb,980d9bfa-a344-3bff-8c02-232dd0e8fd34,Pearlie554 Lakin515,F,GENERAL PRACTICE,100 TRADE CENTER SUITE G-700,WOBURN,MA,018011851,42.4792618,-71.1522766,207,0
3c3e9a6d-7380-348d-bbf6-e2b3051749aa,794b1cc2-97be-30a4-83a0-4bf6add43c74,Lillia547 Gutmann970,F,GENERAL PRACTICE,215 THATCHER STREET,BROCKTON,MA,023023949,42.0740963,-70.99660306096918,22,0
1a637941-832c-37fb-b49b-a70d05825320,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Bennie663 Abbott774,M,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,691,0
cebe1a41-192d-3da9-b238-90083615bbda,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Miyoko154 Paucek755,F,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,242,0
1a875bb4-4b82-35e3-9e85-bc960cbac9de,b0016371-afcb-37a6-8f90-5e3786e7806f,Claudio955 Toy286,M,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091120,42.2932691,-71.8390048,4,0
16a3769a-79d6-3887-8c56-1cc3e2176637,3b021cb6-4745-3d9d-8436-230055f770bd,Eleni953 Franecki195,F,GENERAL PRACTICE,148 CHESTNUT ST,NEEDHAM,MA,024943238,42.27728075,-71.23665362814043,1067,0
74b5ff8a-3920-35c4-877a-dcfcd1ab78fa,aaa7ebaf-b1a0-38c1-ba89-a16712cf431c,Violette536 Halvorson124,F,GENERAL PRACTICE,16 PLEASANT STREET,BRIDGEWATER,MA,023242420,41.98625885,-70.97978204646246,9,0
2a6ca81a-bc7c-332b-b7a7-f60e8eeb408d,ce53c877-0290-390a-b4b4-2462001a1713,Anabel269 Hilll811,F,GENERAL PRACTICE,847 ROGERS STREET  SUITE 201,LOWELL,MA,018524345,42.6275246,-71.27673639687623,56,0
324ac7b5-528c-3b86-a4d7-f2cff7420186,34f0b10a-5e29-31de-a75e-e0bb03c0c0d4,Hernán834 Rosado690,M,GENERAL PRACTICE,56 COLPITTS RD,WESTON,MA,024931568,42.36610065,-71.3036759,158,0
21c9305f-8242-359a-8cfb-dd14aeee5b45,929d7ec5-3ee7-35ab-a056-91f60788c234,Xuan162 Feest103,F,GENERAL PRACTICE,474 PLEASANT ST,NORWOOD,MA,020624531,42.1816837,-71.19722229999999,39,0
2d7ff435-eddb-3006-9766-0d0ea2e27782,e9a24be5-b0a3-3fd2-a606-dd13498024ea,Estella474 O'Hara248,F,GENERAL PRACTICE,85 E MAIN ST STE A,NORTON,MA,027662307,41.971697,-71.17689334021827,70,0
b67f95e3-76aa-3a7c-84d9-b7ad513adaeb,57e4e5fa-d68d-3caa-a5ad-37beb1b51207,Abdul218 White193,M,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,342,0
07404c89-5a19-374b-bc4f-376c97df7e22,2befa435-3070-3350-a15c-e43ac1e84b24,Dee580 Schuster709,M,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,90,0
e6735d19-cfd9-3a08-a248-feb91acf1865,00ffb204-07b4-3c72-a678-fa252e6cf86c,Kathlene786 Satterfield305,F,GENERAL PRACTICE,450 BEDFORD ST,LEXINGTON,MA,02420,42.47370735,-71.25090005,140,0
034413d7-e56d-3c18-82e5-ebbc9ab2b2a9,ad82d624-72eb-3c7d-a76d-79f2668d1390,Mathew182 Howe413,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,021801711,42.452443099999996,-71.08939988105112,266,0
6745643e-3f0b-3cdc-8799-5031e13fe8e1,70a26106-6797-39f8-83e6-6bcf212b99ad,Christopher407 Mohr916,F,GENERAL PRACTICE,340 MAIN ST,WORCESTER,MA,016081601,42.53616075,-71.74831883675786,34,0
a1db1065-f9f7-339f-bb4f-4fad278642e2,b8421363-9807-3b16-a146-95336eea5cfb,Saundra460 Kuphal363,F,GENERAL PRACTICE,30 LOCUST ST,NORTHAMPTON,MA,010602052,42.33032115,-72.65330802608176,872,0
69564e9e-1c18-3685-a778-58906e1dfda6,2d578863-d945-3e48-91c8-3912d31e5078,Quentin28 Kertzmann286,M,GENERAL PRACTICE,65 FREMONT ST,MARLBOROUGH,MA,017521271,42.352030400000004,-71.55517867455714,34,0
69e879dc-8906-377c-8774-2920bfddeaf3,8424b5ec-ba0a-32e9-94ae-a9d397884093,Ileen763 Casper496,F,GENERAL PRACTICE,49 BLANCHARD STREET  SUITE 101,LAWRENCE,MA,018431456,42.69651155,-71.1612176954981,15,0
5740f2d9-283a-3d41-a4dd-17ccc8e954bf,3498e7d3-90fd-366b-bc6a-6f41dad6bae6,Olympia319 Bradtke547,F,GENERAL PRACTICE,112 WEST MAIN STREET,NORTHBOROUGH,MA,015321824,42.318559050000005,-71.65097281611972,20,0
51b7a132-bd16-374c-b1a7-bad90d32b7dd,37111f41-8bc5-35d3-9cd9-5b447a11ffd1,Ilene33 Greenholt190,F,GENERAL PRACTICE,TEN INGALLS COURT,METHUEN,MA,018443712,42.7262016,-71.1908924,2,0
bdc275db-e52c-3f39-b48d-ca9e80198283,24460683-f514-37ef-98c1-724b2fc9aa2a,Simonne139 Wilderman619,F,GENERAL PRACTICE,60 HODGES AVE,TAUNTON,MA,027803034,41.91158935,-71.10129620180315,3,0
04ca0b3a-b2f2-39b6-a621-aeea724148b8,f964d209-adbb-3f11-80ce-5687e587363a,Fernando603 Agosto501,M,GENERAL PRACTICE,155 MAPLE ST,SPRINGFIELD,MA,011051828,42.1004364,-72.57897095,82,0
4608c83b-b3ec-338b-a6e7-bafec8361f18,945104f1-4b95-3eed-bd02-5efa0afbf34d,Randolph418 Keebler762,M,GENERAL PRACTICE,20 CENTRAL AVE # 506,LYNN,MA,019011201,42.46410018181818,-70.9465129090909,1,0
a546a890-8e44-36c0-ad59-c2263e77d808,752c7570-1637-36cf-8b74-03ea3acfa98c,Victoria535 Rico947,F,GENERAL PRACTICE,12 LITTLEVILLE RD,HUNTINGTON,MA,010509761,42.257603957277915,-72.87133712317558,55,0
e6871337-0654-334d-85d5-2c6522f23109,1563fcb4-76a9-3ea4-863d-e276f38b9b3e,Elma843 McCullough561,F,GENERAL PRACTICE,700 ESSEX STREET,LAWRENCE,MA,018414396,42.7020708,-71.17231,58,0
91c56100-c473-378d-9304-f88344e922d2,fbd4ccdf-2fdb-3652-9bbe-1ccff886bd34,Jermaine675 Collins926,M,GENERAL PRACTICE,320 CENTRAL STREET  UNIT A2,SAUGUS,MA,019062372,42.4632069,-71.0093761,40,0
644633c6-85dd-3687-b45a-d61485a47006,136e0049-9edf-355f-9d7c-aabc5c74761d,Leonardo412 Schiller186,M,GENERAL PRACTICE,255 LEBANON AVE,PITTSFIELD,MA,012017828,42.4320582,-73.3065210384207,2,0
05751d4a-77ba-35eb-a18b-7356b610eb4b,65f0254a-73a3-3b06-bced-54d511445535,Carla633 Cisneros174,F,GENERAL PRACTICE,720 BOSTON POST ROAD,MARLBOROUGH,MA,017523766,42.355106,-71.47654,40,0
10f6a301-f938-3311-8752-76f9e045bb1a,b8e724d5-b999-3029-8a2d-ad30fbd0b9ce,Whitney250 Rolfson709,M,GENERAL PRACTICE,63 MAIN ST,BROCKTON,MA,023014042,42.084598840000005,-71.01995972,57,0
2933916b-0fe6-3705-957b-9885fc1d334a,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Chanelle850 Schuster709,F,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,419,0
b28375af-198d-3b3c-8480-7ffbfd42c7b1,6170552c-4d27-3e64-8068-64a380f1837d,Jackelyn13 Pacocha935,F,GENERAL PRACTICE,76 SUMMER ST,HAVERHILL,MA,018305814,42.7786873,-71.07306505177553,54,0
b40e5a98-797d-3869-9bdb-4890c1548f1f,e6cc6043-299a-3581-8f6b-b3b5d62c46ae,Ellen406 Farrell962,F,GENERAL PRACTICE,532 SUMNER AVE,SPRINGFIELD,MA,011082458,42.08631583333334,-72.55792579166666,65,0
4404699f-0c76-3166-80ae-5ac9cdcfbba1,b9e35b8a-9831-32d8-a6dc-d7a546c126b0,Venus149 Blick895,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HIGHWAY  1ST FLOOR,SPRINGFIELD,MA,011092550,42.1018764,-72.5886727,450,0
1b5399a3-6281-3c66-90fa-d8f43bf908da,70d5bbef-3c05-3318-b9d7-003dc8fbb8cf,Shenika151 Little434,F,GENERAL PRACTICE,33 SUMMER ST,TAUNTON,MA,027803479,41.9005416,-71.08895606814966,2,0
d926d840-09ab-3f58-aeca-ab50dcc30dde,22249c0a-8ce9-3726-a3bb-b037c773ce5c,Leah288 Sauer652,F,GENERAL PRACTICE,337 NEPONSET AVENUE,DORCHESTER,MA,021223103,42.2875144,-71.0470691675753,18,0
534fdc49-0657-3129-a4a0-75e2c1d37dda,18df2721-3f76-3f83-94d5-63597cedd298,Gail741 Romaguera67,M,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,020723396,42.1005097,-71.0830269025407,198,0
40a10d76-0fe6-3b0f-8018-b53e9a58a545,38508743-50d1-3429-8fe2-37e42ddaf20e,Erick204 Mayer370,M,GENERAL PRACTICE,164 HIGH ST,GREENFIELD,MA,013012778,42.595268700000005,-72.59288632376354,1056,0
5bb53ae0-f48e-33e0-8d25-cc9e38933a6c,2f735290-1603-31b5-b561-7c8e0d413170,Amado512 Adams676,M,GENERAL PRACTICE,100 FOXBOROUGH BLVD STE 230,FOXBOROUGH,MA,020352878,42.041851949999995,-71.23486657070565,23,0
54382008-452b-3378-a49e-1e382dfe7b2a,6b2e5b97-70f6-3219-8c99-86de138e6808,Forest317 Rutherford999,M,GENERAL PRACTICE,123 SUMMER ST,WORCESTER,MA,01608,42.26496835,-71.79655403681465,16,0
512f3202-756e-303b-8d67-052b48dcd690,27bf2e46-7445-35e7-9106-3ce1b074db47,Kathryn101 Donnelly343,F,GENERAL PRACTICE,80 BOSTON RD,NORTH BILLERICA,MA,018621034,42.5871093,-71.2948553,3,0
28a5e378-b79c-3047-9e89-261c9476885a,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,María Soledad68 Rosas160,F,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,33,0
743c1766-05a1-39fe-9d91-c0240e482cae,328f813e-4de8-3ec2-a113-43f3ddfb0b2a,Rebeca548 García15,F,GENERAL PRACTICE,30-40 WESTPARK STREET,BROCKTON,MA,023015241,42.0834335,-71.0183787,119,0
46651e8d-b37e-3d22-b1f0-7a27c654ff4a,8d110f42-6f75-3751-b0c5-b45ab08333a1,Shonna561 Feest103,F,GENERAL PRACTICE,88 WASHINGTON ST,TAUNTON,MA,027802465,41.9062805,-71.09518121351795,150,0
eb24db37-47e1-38d9-8abc-16077c04ea1b,104e9a82-1eed-365e-9ffb-a8c9ef749888,Coretta598 Schuster709,F,GENERAL PRACTICE,725 ALBANY STREET,NORWOOD,MA,02062,42.194543,-71.1994976,24,0
4fd2f644-11d4-3a42-9e8e-c3af4f9602e5,200746fc-5d0f-3ec7-a2a9-3d9a219ee139,Latrisha74 Rippin620,F,GENERAL PRACTICE,800 CUMMINGS PARK  SUITE 3100,WOBURN,MA,018016355,42.4977745,-71.1237712,6,0
ab54de36-6a52-3285-baaa-43dbb3cc76ad,954e01a8-3b27-314e-9c77-254f1ac9c917,Danial835 Lehner980,M,GENERAL PRACTICE,116 Long Pond Road,Plymouth,MA,02360,41.924313,-70.656654,26,0
6ae13c5d-604b-3959-b7d4-d3566910a8f9,dd3307db-114c-3f11-be44-a9eef6bb3fc5,Francis500 Ratke343,M,GENERAL PRACTICE,269 UNION STREET,LYNN,MA,019011201,42.4652772,-70.94362420273097,97,0
13cde946-5e82-3bdc-80af-668821ebed55,f2068cee-c75c-321d-9b2c-c33535db89c9,Charles364 Prosacco716,F,GENERAL PRACTICE,32 BOSSI AVE,RANDOLPH,MA,023682002,42.20017865,-71.0582074,68,0
85313576-c9dc-363f-b436-1e677ea1b75b,66505876-04a4-3f6e-9aa8-7232ee43ab76,Iola859 Rodriguez71,F,GENERAL PRACTICE,548 ELM STREET,NORTHAMPTON,MA,010602832,42.327755,-72.657308,1,0
ef6efe84-68c2-3b4b-8718-64b446025ca3,15d4c950-4691-3996-b4c4-bf06bfb58ff7,Azucena377 Crona259,F,GENERAL PRACTICE,70 EAST ST,METHUEN,MA,018445883,42.7285558,-71.16833738237946,508,0
fbfe2f2b-de60-31ef-b06f-b193c32125aa,118e081c-c2f2-35cd-b9c3-ef534f1b7830,Brooks264 Ziemann98,M,GENERAL PRACTICE,1364 MAIN ST,READING,MA,018671137,42.55581805,-71.10585713492983,1,0
8a3931e5-623e-3d57-acba-68328852857b,5018c664-e283-30eb-932a-529d9a19b3b5,Rochell365 Stehr398,F,GENERAL PRACTICE,300 SOUTH ST,WOBURN,MA,018014979,42.473347,-71.144086,731,0
7dc8e48a-37b3-33c3-b0a9-6189be4c9609,2e8b42f8-4300-30a9-a576-d513d1021a0a,Chris95 Haag279,M,GENERAL PRACTICE,600 CLARK RD,TEWKSBURY,MA,018761699,42.63120935,-71.27023603178071,238,0
7cd83145-fa08-3331-8e28-318af36e2d3f,4ff3563e-f909-3a06-902d-26c28d9d5355,Kirk871 Cormier289,M,GENERAL PRACTICE,876 FALMOUTH RD,HYANNIS,MA,026012322,41.6619029,-70.31909857281401,2,0
ebc61654-340c-32b5-94d9-552676ac4f96,d140ed3f-2696-3e78-bd77-1c959ec4fc4d,Orpha286 Marks830,F,GENERAL PRACTICE,863 HATHAWAY ROAD,NEW BEDFORD,MA,027401916,41.6512968,-70.9669902070805,27,0
82b04aa9-20f1-3f11-a49c-c0e42682c2a7,1cff30ba-b91f-3ea2-b80b-770d67856358,Duncan491 Halvorson124,M,GENERAL PRACTICE,359 JONES RD,FALMOUTH,MA,025403341,41.5591273,-70.60352436630029,25,0
040724cd-3d97-3819-b9c1-c7169e7e8718,d4e48a16-0a60-3e90-81e5-c35b22ffe6af,Bertram873 Kutch271,M,GENERAL PRACTICE,856 STATE RD,NORTH ADAMS,MA,012473027,42.69967208677275,-73.16330754755236,18,0
8dcf4075-1d18-31c8-99a5-d5aa59666b22,4ff8b164-4cf5-3ab4-b0f2-7ce8fda920e5,Latrisha74 Mante251,F,GENERAL PRACTICE,800 WASHINGTON ST,WORCESTER,MA,016550002,42.180483,-71.867782,87,0
36495f7f-3e7c-3f7e-b7c2-d0267f1881ee,8f22037a-070f-3fcf-8f39-fa879f0ae107,Albert312 Hermann103,M,GENERAL PRACTICE,567 DARTMOUTH ST,S DARTMOUTH,MA,027481826,41.61112,-70.93937914285715,6,0
a8b6f3c2-335d-3a67-aafe-664e112e2927,bccd7d67-203c-3d93-b6b0-bff5a146cd1d,Courtney281 Kihn564,M,GENERAL PRACTICE,286 WASHINGTON ST,STOUGHTON,MA,020721763,42.1384306,-71.1022598,136,0
d5518391-646f-3545-a93d-549b551a3616,63cb4d95-04a9-3a35-b5d9-f89e0377a48d,Chu728 Weber641,F,GENERAL PRACTICE,211 PARK ST,ATTLEBORO,MA,027033143,41.9419187,-71.2752081695297,359,0
25f8c896-0daf-3b6b-80b8-3292aa168798,6e290541-eba3-37fc-a3e2-e58f77e84c7e,Gregory545 Toy286,M,GENERAL PRACTICE,15 LENOX ST.,SPRINGFIELD,MA,011083122,42.085779,-72.55846414285715,83,0
702eb695-d5eb-3ad7-bd02-0c7ea1e87b6a,263d1b03-1560-3fc3-b93d-c33a0cbd5837,Clemente531 Treutel973,M,GENERAL PRACTICE,10 RIVERSIDE DRIVE  STE 201,LAKEVILLE,MA,023471689,41.8771119,-70.92344635,10,0
3992d525-d649-3c87-bdca-78a1b588afc8,4e880cb9-1ca0-3582-b8cf-8a59b0d2b878,Mao115 Bednar518,F,GENERAL PRACTICE,51 S CHURCH ST,PITTSFIELD,MA,012016178,42.44648205,-73.25863241543368,208,0
df851d6c-f532-3edb-82f1-2aa5bc3c4f60,432821fe-58ed-33eb-823c-b4447a52c7e9,Criselda629 O'Keefe54,F,GENERAL PRACTICE,1071 VARNUM AVE,LOWELL,MA,018541131,42.64497212195122,-71.36843231707317,4,0
e6919e53-7782-3838-8a47-9371b5b77c36,a2a41caf-758f-3962-8e5f-e6e603f93d17,Rhett759 Padberg411,M,GENERAL PRACTICE,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,015421305,42.2020225,-71.89891616754682,782,0
4d60ade8-62d2-3d68-a2b8-5635439fc35f,ca62a361-9c79-32d1-92cc-ffc0d5d19679,Sallie654 Barrows492,F,GENERAL PRACTICE,19 HENRY ST,SHARON,MA,020671714,42.109147300000004,-71.20768205338297,29,0
5da2e577-3cd1-35ac-ba91-c7e98096e8f5,0d24cc89-3256-330c-b36d-d8de8babef84,Will178 Bernhard322,M,GENERAL PRACTICE,1030 FALMOUTH RD,SOUTH YARMOUTH,MA,026641218,41.6667779,-70.1847414,128,0
eac5c7ed-774d-3014-bbef-ade9695b5082,8ae6a210-708f-3b23-b7d3-ac7948abd2b0,Khalilah870 Dare640,F,GENERAL PRACTICE,631 LINCOLN ST,WORCESTER,MA,016052010,42.2975664,-71.76536802164628,32,0
11c5838c-701a-3c79-afbe-7f9a793499bd,db28cc9a-fdfb-35a6-aef7-ab9b933ef244,Judy192 Gleason633,F,GENERAL PRACTICE,8 DANA STREET,CAMBRIDGE,MA,021385402,42.3694992,-71.11011030010101,111,0
3deff7cb-5086-314a-bc67-3fae81bc8e1e,19a65317-5d32-355e-8f82-88933d48366d,Carl856 King743,F,GENERAL PRACTICE,5 PRECINCT ST,LAKEVILLE,MA,023471468,41.8455651,-70.95195924208448,95,0
c4a8d101-e16f-3676-8983-eca181147bb6,844a8cb2-4164-35b2-88b8-dffa2889a738,Shemeka786 Conn188,F,GENERAL PRACTICE,150 UNIVERSITY DRIVE,AMHERST,MA,010022232,42.368937,-72.53247107203978,12,0
bf432caf-d009-3cd3-9acb-52ad072a22ca,ee6705d5-db4a-3120-bbe1-1e72972a841f,Erick204 Huel628,M,GENERAL PRACTICE,101 JACKSON ST,LOWELL,MA,018522103,42.64221447368421,-71.31029421052632,75,0
d7652caf-910f-308e-94e7-662fb28e6ad5,bfb9ab7d-7b8a-36c9-ac27-d210a6f6f412,Bessie423 Bechtelar572,F,GENERAL PRACTICE,8 LEWIS POINT ROAD,BUZZARDS BAY,MA,025325613,41.745383,-70.618087,4,0
1d9e7c59-7e67-382e-89a9-39f5751fe787,a6fb79e7-4abb-3a68-b62d-e501427fdca4,Ricky354 Renner328,M,GENERAL PRACTICE,489 WASHINGTON ST STE 202,AUBURN,MA,015015709,42.187836,-71.83104,85,0
9d140bff-0a39-347c-ba31-f81244ddbe7d,52e42aa3-27fb-3298-a3ae-25529dfe6347,Ambrose149 Mills423,M,GENERAL PRACTICE,85 BEAUMONT DR,NORTHBRIDGE,MA,015341093,42.15719035,-71.6521339767302,3,0
4388bcee-bded-3823-ab6a-a1ab1a1f1c23,756ed90d-15f4-377d-b99f-ca1de5633481,Cristian531 Mesa630,M,GENERAL PRACTICE,115 HOLLISTON ST,MEDWAY,MA,020531954,42.158983899999996,-71.41067830029175,5,0
f6608cca-8d3f-3894-8c67-f250ef62aa19,9d0e702d-50a0-3f4c-9126-0951d560fd4b,Hellen346 Roberts511,F,GENERAL PRACTICE,189 MAY ST,WORCESTER,MA,016024339,42.25986305,-71.83597786023279,360,0
06a1f7cc-829f-3f60-9fb0-2d046a5dcf05,f0e3e152-0b08-3819-b962-b043f63f6dc1,Manuela585 Rippin620,F,GENERAL PRACTICE,1010 VARNUM AVENUE,LOWELL,MA,018541915,42.6422606,-71.36626685573418,10,0
80944284-fed7-347e-bda4-bc6071527778,81b1ef2b-8d3c-3923-859d-ae56099e037a,Lesley194 Bradtke547,M,GENERAL PRACTICE,19 VARNUM STREET,LOWELL,MA,018502132,42.6520846,-71.29979019978185,4,0
228b3aee-7993-393c-bf66-9541089e7fbc,2fa36ef4-0a5b-358e-b76f-f4ada6c48e8b,Donn979 Lindgren255,M,GENERAL PRACTICE,90 ROUTE 6A,SANDWICH,MA,025635301,41.76404705,-70.50066669296109,51,0
69d6d898-72cf-30e0-8303-ee956dfcaf9f,ea8d287f-b3a9-3800-8798-788e334ee406,Shirly501 Kuphal363,F,GENERAL PRACTICE,81 HIGHLAND AVE,SWAMPSCOTT,MA,019072928,42.4699241,-70.9171507,291,0
18878ce0-d305-36ef-9453-329a1da39601,c7542447-e06e-32cb-b6db-243c23a0dbc2,Carson894 Krajcik437,M,GENERAL PRACTICE,30 WARREN ST,BOSTON,MA,021353602,42.3501483,-71.14393324457691,201,0
89542ce2-328c-3acf-965e-9f624b6c7806,d9fe2c9c-135e-3da3-8de8-1a0ff165d886,Eldridge510 Marquardt819,M,GENERAL PRACTICE,1430 MAIN ST,WORCESTER,MA,016091121,42.2492003,-71.92931780325071,192,0
b313326d-2667-37b3-9ab0-0c7192292e4c,8bf5325a-c11b-35c4-b07d-17a5aeba8353,Rueben647 Okuneva707,M,GENERAL PRACTICE,815 WORCESTER STREET,SPRINGFIELD,MA,011511001,42.1018764,-72.5886727,11,0
7ed7f131-1346-3b8b-8563-5f82c9976a51,621bd7b5-3f4c-3555-8daa-f1216e352f33,Mitchel812 Williamson769,M,GENERAL PRACTICE,34 AGASSIZ AVE,BELMONT,MA,024785023,42.38815185,-71.19406248191802,1,0
30f299da-9070-37e8-a0ef-2b9495dc5cd5,43e22208-dae0-3196-b30b-17b3c50679c2,Shayne60 O'Kon634,F,GENERAL PRACTICE,147 PELHAM ST,METHUEN,MA,018442060,42.7288158,-71.20222773774655,58,0
a8676ba5-9ebb-30d3-bf76-5c87f1f8253c,0b2738b6-7911-3aa4-8b6e-7e1df7c14fe1,Hilton264 Stokes453,M,GENERAL PRACTICE,888 N MAIN ST,BROCKTON,MA,023011668,42.1061239,-71.02807965450519,2,0
339f3012-d51b-3f57-b20f-f324f76316ee,46375470-1e20-3ddc-8dc5-010ba53826b6,Clara183 Reynolds644,F,GENERAL PRACTICE,40 WRIGHT ST,PALMER,MA,010691138,42.16934095,-72.34120457065711,246,0
51eda860-b227-36f2-bec9-c220dd1fdf47,9d2a1656-0f4d-30d1-bc63-eb365a05529c,Maynard46 Ward668,M,GENERAL PRACTICE,235 N PEARL ST,BROCKTON,MA,023011794,42.09805395,-71.0609587194362,80,0
31faa6a1-283d-3a73-87e6-2e8dadb791c2,aba3e6f6-4562-342e-b90f-dd61b117f394,Maryjane289 White193,F,GENERAL PRACTICE,438 CHESTNUT STREET,SPRINGFIELD,MA,011072008,42.11291091861002,-72.59692685125127,3,0
ec713370-354a-3f4f-9031-5190f889cb90,a4b91172-69e7-3895-bd89-b9a0868de5c2,Salvador46 Wolff180,M,GENERAL PRACTICE,651 ORCHARD ST,NEW BEDFORD,MA,027441052,41.6149879,-70.93113851963673,291,0
4700844a-3fae-33f6-b23f-fe96b4a34d1c,47fb5a56-bee5-3ecd-9958-706b20831c82,Karey608 Torp761,F,GENERAL PRACTICE,600 CUMMINGS CENTER  SUITE 270X,WOBURN,MA,018016356,42.4792618,-71.1522766,64,0
41d1654f-3bcc-3e11-8d4e-1099119e7867,30547c24-6d41-3a9d-8a21-cc3606224d38,Aurore252 Farrell962,F,GENERAL PRACTICE,1200 BRUSH HILL ROAD,MILTON,MA,021862337,42.23073215,-71.122659913074,1,0
862ce0e7-e57e-3faa-a4f9-a13b9f48cee2,72f50aa0-d8c9-34dc-ac58-c428323f3bcd,Danuta945 Little434,F,GENERAL PRACTICE,55 FRUIT ST,BOSTON,MA,021142696,42.36286045,-71.06875296664998,135,0
f6f4782a-1b03-3cc3-b2f7-72d5b23e439a,ca8a919a-05f9-3687-bfb6-42800a70031e,Clair921 Flatley871,F,GENERAL PRACTICE,6111 OAK TREE BLVD STE 301,FRAMINGHAM,MA,017014613,42.3095704,-71.4413097,184,0
c6b961b7-9f3b-318e-8216-bf3a875216aa,eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,Cira533 Hane680,F,GENERAL PRACTICE,450 BROOKLINE AVE,WEYMOUTH,MA,021893141,42.2212188,-70.9391625,580,0
